Original destination milepost,Original origin milepost,Post-calibration destination milepost ,Post-calibration origin milepost,Traffic Message Channel location codes,Truck Travel Time Reliability Index,Travel Time Index,Traffic Message Channel miles,Highway segment,Corridor number,Corridor name
28.44,28.96,28.648,29.127,105P05719,1.16,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
28.96,29.56,29.127,29.675,105+05719,1.07,1.03,0.6,15_C,15,"San Francisco, CA to Port of LA/LB"
29.56,30.06,29.675,30.16,105P05718,1.05,1.03,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
30.06,30.63,30.16,30.723,105+05718,1.06,1.02,0.57,15_C,15,"San Francisco, CA to Port of LA/LB"
30.63,31.15,30.723,31.213,105P05717,1.04,1.02,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
31.15,32.42,31.213,32.51,105+05717,1.06,1.02,1.27,15_C,15,"San Francisco, CA to Port of LA/LB"
32.42,32.69,32.51,32.781,105P05716,1.06,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
32.69,32.7,32.781,32.798,105P05716,1.06,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
32.7,32.95,32.798,33.055,105P05716,1.06,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
32.95,33.86,33.055,34.009,105+05716,1.23,1.02,0.91,15_C,15,"San Francisco, CA to Port of LA/LB"
33.86,34.29,34.009,34.429,105P05715,1.26,1.03,0.43,15_C,15,"San Francisco, CA to Port of LA/LB"
34.29,35.26,34.429,35.436,105+05715,1.16,1.03,0.97,15_C,15,"San Francisco, CA to Port of LA/LB"
35.26,35.6,35.436,35.754,105P05714,1.12,1.03,0.35,15_C,15,"San Francisco, CA to Port of LA/LB"
35.6,35.8,35.754,35.932,105+05714,1.11,1.03,0.19,15_C,15,"San Francisco, CA to Port of LA/LB"
35.8,36.42,35.932,36.535,105P05713,1.08,1.02,0.63,15_C,15,"San Francisco, CA to Port of LA/LB"
36.42,36.92,36.535,36.998,105+05713,1.06,1.02,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
36.92,37.46,36.998,37.523,105P05712,1.05,1.02,0.55,15_C,15,"San Francisco, CA to Port of LA/LB"
37.46,37.96,37.523,38.054,105+05712,1.06,1.02,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
37.96,38.57,38.054,38.57,105P05711,1.06,1.02,0.61,15_C,15,"San Francisco, CA to Port of LA/LB"
38.57,39.45,38.57,39.404,105+05711,1.05,1.02,0.89,15_C,15,"San Francisco, CA to Port of LA/LB"
39.45,40.15,39.404,40.046,105P05527,1.05,1.02,0.69,15_C,15,"San Francisco, CA to Port of LA/LB"
40.15,41.05,40.046,40.87,105+05527,1.1,1.03,0.9,15_C,15,"San Francisco, CA to Port of LA/LB"
41.05,41.59,40.87,41.402,105P05710,1.07,1.03,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
41.59,42.46,41.402,42.311,105+05710,1.08,1.02,0.87,15_C,15,"San Francisco, CA to Port of LA/LB"
42.46,42.97,42.311,42.832,105P05709,1.05,1.02,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
42.97,46.51,42.832,46.516,105+05709,1.05,1.02,3.56,15_C,15,"San Francisco, CA to Port of LA/LB"
46.51,47.86,46.516,47.89,105+08531,1.06,1.02,1.36,15_C,15,"San Francisco, CA to Port of LA/LB"
47.86,48.17,47.89,48.171,105P05750,1.06,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
48.17,48.93,48.171,48.909,,0,0,,15_C,15,"San Francisco, CA to Port of LA/LB"
48.93,50.03,48.909,50.099,105+05749,1.06,1.02,1.11,15_C,15,"San Francisco, CA to Port of LA/LB"
50.03,50.31,50.099,50.358,105P05748,1.07,1.02,0.28,15_C,15,"San Francisco, CA to Port of LA/LB"
50.31,51.03,50.358,51.103,105+05748,1.1,1.02,0.72,15_C,15,"San Francisco, CA to Port of LA/LB"
51.03,51.19,51.103,51.271,105P05747,1.09,1.02,0.16,15_C,15,"San Francisco, CA to Port of LA/LB"
51.19,53.21,51.271,53.338,105+05747,1.05,1.02,2.03,15_C,15,"San Francisco, CA to Port of LA/LB"
53.21,53.39,53.338,53.514,105P05746,1.09,1.02,0.18,15_C,15,"San Francisco, CA to Port of LA/LB"
53.39,54.74,53.514,54.909,105+05746,1.2,1.03,1.35,15_C,15,"San Francisco, CA to Port of LA/LB"
54.74,55.08,54.909,55.246,105P05745,1.18,1.03,0.35,15_C,15,"San Francisco, CA to Port of LA/LB"
55.08,55.09,55.246,55.256,105+11241,1.09,1.03,0.59,15_C,15,"San Francisco, CA to Port of LA/LB"
55.09,55.67,55.256,55.824,105+11241,1.09,1.03,0.59,15_C,15,"San Francisco, CA to Port of LA/LB"
55.67,55.88,55.824,56.035,105P05744,1.06,1.02,0.22,15_C,15,"San Francisco, CA to Port of LA/LB"
55.88,56.24,56.035,56.402,105+05744,1.06,1.02,0.36,15_C,15,"San Francisco, CA to Port of LA/LB"
56.24,56.49,56.402,56.66,105P05743,1.07,1.03,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
56.49,56.79,56.66,56.964,105+05743,1.07,1.02,0.3,15_C,15,"San Francisco, CA to Port of LA/LB"
56.79,56.97,56.964,57.159,105P05742,1.06,1.02,0.39,15_C,15,"San Francisco, CA to Port of LA/LB"
56.97,57.18,57.159,57.383,105P05742,1.06,1.02,0.39,15_C,15,"San Francisco, CA to Port of LA/LB"
57.18,57.24,57.383,57.446,105+05742,1.06,1.02,0.06,15_C,15,"San Francisco, CA to Port of LA/LB"
57.24,57.42,57.446,57.618,105P05741,1.06,1.02,0.18,15_C,15,"San Francisco, CA to Port of LA/LB"
57.42,57.54,57.618,57.775,105+05741,1.08,1.02,0.13,15_C,15,"San Francisco, CA to Port of LA/LB"
57.54,57.79,57.775,58.047,105P05740,1.06,1.02,0.41,15_C,15,"San Francisco, CA to Port of LA/LB"
57.79,57.95,58.047,58.211,105P05740,1.06,1.02,0.41,15_C,15,"San Francisco, CA to Port of LA/LB"
57.95,58.6,58.211,58.881,105+05740,1.05,1.02,0.65,15_C,15,"San Francisco, CA to Port of LA/LB"
58.6,58.77,58.881,59.058,105P05739,1.05,1.02,0.17,15_C,15,"San Francisco, CA to Port of LA/LB"
58.77,68.05,59.058,68.154,105+05739,1.03,1.01,9.27,15_C,15,"San Francisco, CA to Port of LA/LB"
68.05,68.63,68.154,68.735,105P08530,1.04,1.02,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
68.63,71.75,68.735,71.871,105+08530,1.18,1.14,3.12,15_C,15,"San Francisco, CA to Port of LA/LB"
71.75,72.87,71.871,73.011,105+08529,1.13,1.12,1.11,15_C,15,"San Francisco, CA to Port of LA/LB"
72.87,73.05,73.011,73.188,105P05890,1.07,1.03,0.19,15_C,15,"San Francisco, CA to Port of LA/LB"
73.05,74.59,73.188,74.706,105+05890,1.05,1.02,1.54,15_C,15,"San Francisco, CA to Port of LA/LB"
74.59,74.81,74.706,74.985,105P05889,1.04,1.02,0.21,15_C,15,"San Francisco, CA to Port of LA/LB"
74.81,76.62,74.985,76.821,105+05889,1.05,1.02,1.81,15_C,15,"San Francisco, CA to Port of LA/LB"
76.62,76.69,76.821,76.888,105P05888,1.05,1.02,0.07,15_C,15,"San Francisco, CA to Port of LA/LB"
76.69,77.18,76.888,77.361,105+05888,1.07,1.02,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
77.18,77.56,77.361,77.721,105P05887,1.11,1.02,0.37,15_C,15,"San Francisco, CA to Port of LA/LB"
77.56,78.16,77.721,78.271,105+05887,1.07,1.02,0.6,15_C,15,"San Francisco, CA to Port of LA/LB"
78.16,78.7,78.271,78.823,105P05886,1.05,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
78.7,79.99,78.823,80.118,105+05886,1.04,1.02,1.29,15_C,15,"San Francisco, CA to Port of LA/LB"
79.99,80.57,80.118,80.738,105P20432,1.05,1.02,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
80.57,82.18,80.738,82.321,105+20432,1.04,1.02,1.61,15_C,15,"San Francisco, CA to Port of LA/LB"
82.18,82.64,82.321,82.808,105P05861,1.05,1.02,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
82.64,84.51,82.808,84.68,105+05861,1.05,1.02,1.87,15_C,15,"San Francisco, CA to Port of LA/LB"
84.51,85.05,84.68,85.212,105P05860,1.04,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
85.05,86.63,85.212,86.827,105+05860,1.06,1.02,1.58,15_C,15,"San Francisco, CA to Port of LA/LB"
86.63,87.14,86.827,87.341,105P05132,1.04,1.02,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
87.14,88.13,87.341,88.328,105+05132,1.05,1.02,0.99,15_C,15,"San Francisco, CA to Port of LA/LB"
88.13,88.5,88.328,88.699,105P05131,1.04,1.02,0.36,15_C,15,"San Francisco, CA to Port of LA/LB"
88.5,88.8,88.699,88.984,105+05131,1.04,1.02,0.31,15_C,15,"San Francisco, CA to Port of LA/LB"
88.8,89.21,88.984,89.401,105P05130,1.05,1.02,0.41,15_C,15,"San Francisco, CA to Port of LA/LB"
89.21,89.77,89.401,89.968,105+05130,1.05,1.02,0.56,15_C,15,"San Francisco, CA to Port of LA/LB"
89.77,90.24,89.968,90.398,105P05129,1.06,1.02,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
90.24,90.63,90.398,90.781,105+05129,1.06,1.02,0.4,15_C,15,"San Francisco, CA to Port of LA/LB"
90.63,90.83,90.781,90.977,105P05128,1.05,1.02,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
90.83,91.09,90.977,91.284,105P05128,1.05,1.02,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
91.09,91.35,91.284,91.54,105+05128,1.05,1.02,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
91.35,91.61,91.54,91.821,105P05127,1.06,1.02,0.26,15_C,15,"San Francisco, CA to Port of LA/LB"
91.61,93.41,91.821,93.582,105+05127,1.14,1.03,1.8,15_C,15,"San Francisco, CA to Port of LA/LB"
93.41,93.91,93.582,94.064,105P05126,1.21,1.03,0.5,15_C,15,"San Francisco, CA to Port of LA/LB"
93.91,97.34,94.064,97.428,105+05126,1.24,1.03,3.42,15_C,15,"San Francisco, CA to Port of LA/LB"
97.34,97.83,97.428,97.953,105P05125,1.55,1.05,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
97.83,99.95,97.953,100.042,105+05125,1.28,1.03,2.11,15_C,15,"San Francisco, CA to Port of LA/LB"
99.95,100.43,100.042,100.531,105P05124,1.16,1.03,0.49,15_C,15,"San Francisco, CA to Port of LA/LB"
100.43,101.44,100.531,101.577,105+05124,1.14,1.03,1.02,15_C,15,"San Francisco, CA to Port of LA/LB"
101.44,101.78,101.577,101.935,105P05123,1.07,1.02,0.33,15_C,15,"San Francisco, CA to Port of LA/LB"
101.78,102.24,101.935,102.394,105+05123,1.06,1.02,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
102.24,102.25,102.394,102.404,105P05122,1.05,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
102.25,102.26,102.404,102.41,105P05122,1.05,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
102.26,102.56,102.41,102.71,105P05122,1.05,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
102.56,104.32,102.71,104.503,105+05122,1.06,1.02,1.76,15_C,15,"San Francisco, CA to Port of LA/LB"
104.32,104.64,104.503,104.807,105P05121,1.05,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
104.64,104.65,104.807,104.817,105+05121,1.05,1.02,1.3,15_C,15,"San Francisco, CA to Port of LA/LB"
104.65,105.94,104.817,106.166,105+05121,1.05,1.02,1.3,15_C,15,"San Francisco, CA to Port of LA/LB"
105.94,106.47,106.166,106.716,105P05120,1.08,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
106.47,106.5,106.716,106.742,105+05120,1.13,1.04,0.03,15_C,15,"San Francisco, CA to Port of LA/LB"
106.5,106.79,106.742,107.028,105P05119,1.13,1.04,0.29,15_C,15,"San Francisco, CA to Port of LA/LB"
106.79,106.87,107.028,107.103,105+05119,1.11,1.04,0.08,15_C,15,"San Francisco, CA to Port of LA/LB"
106.87,107.61,107.103,107.85,105+05118,1.1,1.03,0.73,15_C,15,"San Francisco, CA to Port of LA/LB"
107.61,107.87,107.85,108.11,105P05117,1.34,1.04,0.27,15_C,15,"San Francisco, CA to Port of LA/LB"
107.87,107.97,108.11,108.224,105+05117,1.21,1.04,0.1,15_C,15,"San Francisco, CA to Port of LA/LB"
107.97,108.09,108.224,108.337,105P05116,1.23,1.04,0.12,15_C,15,"San Francisco, CA to Port of LA/LB"
108.09,108.12,108.337,108.367,105+05116,1.17,1.04,0.03,15_C,15,"San Francisco, CA to Port of LA/LB"
108.12,108.59,108.367,108.82,105P05115,1.24,1.03,0.47,15_C,15,"San Francisco, CA to Port of LA/LB"
108.59,108.88,108.82,109.087,105+05115,1.23,1.04,0.29,15_C,15,"San Francisco, CA to Port of LA/LB"
108.88,108.89,109.087,109.103,105P05114,1.22,1.04,0.27,15_C,15,"San Francisco, CA to Port of LA/LB"
108.89,109.15,109.103,109.334,105P05114,1.22,1.04,0.27,15_C,15,"San Francisco, CA to Port of LA/LB"
109.15,109.29,109.334,109.519,105+05114,1.22,1.05,0.14,15_C,15,"San Francisco, CA to Port of LA/LB"
109.29,109.71,109.519,109.863,105P05113,1.27,1.05,0.42,15_C,15,"San Francisco, CA to Port of LA/LB"
109.71,109.86,109.863,110.005,105+05113,1.27,1.06,0.15,15_C,15,"San Francisco, CA to Port of LA/LB"
109.86,110.21,110.005,110.352,105P05112,1.37,1.07,0.35,15_C,15,"San Francisco, CA to Port of LA/LB"
110.21,110.53,110.352,110.653,105+05112,1.61,1.09,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
110.53,110.88,110.653,111.026,105P05104,1.69,1.08,0.74,15_C,15,"San Francisco, CA to Port of LA/LB"
110.88,110.91,111.026,111.057,105P05104,1.69,1.08,0.74,15_C,15,"San Francisco, CA to Port of LA/LB"
110.91,111.27,111.057,111.436,105P05104,1.69,1.08,0.74,15_C,15,"San Francisco, CA to Port of LA/LB"
111.27,111.53,111.436,111.668,105+05104,1.63,1.07,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
111.53,111.74,111.668,111.899,105P05103,1.8,1.08,0.21,15_C,15,"San Francisco, CA to Port of LA/LB"
111.74,111.78,111.899,111.939,105+05103,2.02,1.09,0.05,15_C,15,"San Francisco, CA to Port of LA/LB"
111.78,111.83,111.939,111.972,105P05033,2.03,1.08,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
111.83,112.01,111.972,112.17,105P05033,2.03,1.08,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
112.01,112.02,112.17,112.164,105P05033,2.03,1.08,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
112.02,112.24,112.164,112.396,105P05033,2.03,1.08,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
112.24,112.34,112.396,112.477,105+05033,1.92,1.08,0.09,15_C,15,"San Francisco, CA to Port of LA/LB"
112.34,112.56,112.477,112.697,105P05032,1.64,1.06,0.47,15_C,15,"San Francisco, CA to Port of LA/LB"
112.56,112.81,112.697,112.946,105P05032,1.64,1.06,0.47,15_C,15,"San Francisco, CA to Port of LA/LB"
112.81,113,112.946,113.141,105+05032,1.27,1.04,0.2,15_C,15,"San Francisco, CA to Port of LA/LB"
113,113.22,113.141,113.344,105P05031,1.16,1.04,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
113.22,113.24,113.344,113.364,105P05031,1.16,1.04,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
113.24,113.52,113.364,113.65,105P05031,1.16,1.04,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
113.52,113.98,113.65,114.104,105+05031,1.16,1.05,0.46,15_C,15,"San Francisco, CA to Port of LA/LB"
113.98,114.19,114.104,114.314,105P05030,1.14,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
114.19,114.2,114.314,114.325,105P05030,1.14,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
114.2,114.49,114.325,114.587,105P05030,1.14,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
114.49,115.26,114.587,115.37,105+05030,1.14,1.05,0.77,15_C,15,"San Francisco, CA to Port of LA/LB"
115.26,115.51,115.37,115.633,105P05029,1.11,1.03,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
115.51,115.82,115.633,115.93,105+05029,1.11,1.03,0.31,15_C,15,"San Francisco, CA to Port of LA/LB"
115.82,116.06,115.93,116.19,105P05028,1.1,1.04,0.24,15_C,15,"San Francisco, CA to Port of LA/LB"
116.06,116.65,116.19,116.784,105+05028,1.11,1.05,0.59,15_C,15,"San Francisco, CA to Port of LA/LB"
116.65,116.9,116.784,117.029,105P05027,1.1,1.04,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
116.9,117.25,117.029,117.37,105+05027,1.09,1.03,0.34,15_C,15,"San Francisco, CA to Port of LA/LB"
117.25,117.26,117.37,117.38,105P05026,1.08,1.03,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
117.26,117.5,117.38,117.627,105P05026,1.08,1.03,0.25,15_C,15,"San Francisco, CA to Port of LA/LB"
117.5,118.03,117.627,118.131,105+05026,1.08,1.03,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
118.03,118.26,118.131,118.376,105P05025,1.06,1.03,0.23,15_C,15,"San Francisco, CA to Port of LA/LB"
118.26,119.99,118.376,120.087,105+05025,1.07,1.03,1.73,15_C,15,"San Francisco, CA to Port of LA/LB"
119.99,120.55,120.087,120.719,105P05024,1.06,1.03,0.56,15_C,15,"San Francisco, CA to Port of LA/LB"
120.55,120.78,120.719,120.922,105+05024,1.08,1.03,0.23,15_C,15,"San Francisco, CA to Port of LA/LB"
120.78,120.93,120.922,121.054,105P05023,1.1,1.03,0.15,15_C,15,"San Francisco, CA to Port of LA/LB"
120.93,121.31,121.054,121.506,105+05023,1.1,1.03,0.38,15_C,15,"San Francisco, CA to Port of LA/LB"
121.31,121.95,121.506,122.08,105P05022,1.1,1.03,0.65,15_C,15,"San Francisco, CA to Port of LA/LB"
121.95,123.35,122.08,123.476,105+05022,1.1,1.03,1.39,15_C,15,"San Francisco, CA to Port of LA/LB"
123.35,123.92,123.476,124.109,105P05859,1.09,1.03,0.57,15_C,15,"San Francisco, CA to Port of LA/LB"
123.92,123.93,124.109,124.119,105+05859,1.04,1.02,2.04,15_C,15,"San Francisco, CA to Port of LA/LB"
123.93,125.96,124.119,126.09,105+05859,1.04,1.02,2.04,15_C,15,"San Francisco, CA to Port of LA/LB"
125.96,126.32,126.09,126.435,105P05858,1.05,1.02,0.65,15_C,15,"San Francisco, CA to Port of LA/LB"
126.32,126.34,126.435,126.46,105P05858,1.05,1.02,0.65,15_C,15,"San Francisco, CA to Port of LA/LB"
126.34,126.6,126.46,126.678,105P05858,1.05,1.02,0.65,15_C,15,"San Francisco, CA to Port of LA/LB"
126.6,127.15,126.678,127.303,105+05858,1.04,1.02,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
127.15,127.67,127.303,127.845,105P05857,1.03,1.02,0.52,15_C,15,"San Francisco, CA to Port of LA/LB"
127.67,128.83,127.845,129.005,105+05857,1.04,1.02,1.16,15_C,15,"San Francisco, CA to Port of LA/LB"
128.83,129.33,129.005,129.543,105P05856,1.03,1.02,0.5,15_C,15,"San Francisco, CA to Port of LA/LB"
129.33,130.69,129.543,130.926,105+05856,1.04,1.02,1.36,15_C,15,"San Francisco, CA to Port of LA/LB"
130.69,130.92,130.926,131.107,105P05855,1.04,1.02,0.23,15_C,15,"San Francisco, CA to Port of LA/LB"
130.92,131.5,131.107,131.82,105+05855,1.04,1.02,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
131.5,132.11,131.82,132.383,105P05854,1.04,1.02,0.6,15_C,15,"San Francisco, CA to Port of LA/LB"
132.11,132.55,132.383,132.815,105+05854,1.05,1.02,0.44,15_C,15,"San Francisco, CA to Port of LA/LB"
132.55,133.18,132.815,133.501,105P05853,1.04,1.02,0.62,15_C,15,"San Francisco, CA to Port of LA/LB"
133.18,134.73,133.501,135.144,105+05853,1.04,1.02,1.55,15_C,15,"San Francisco, CA to Port of LA/LB"
134.73,135.05,135.144,135.536,105P05852,1.06,1.02,0.32,15_C,15,"San Francisco, CA to Port of LA/LB"
135.05,137.81,135.536,138.191,105+05852,1.04,1.01,2.75,15_C,15,"San Francisco, CA to Port of LA/LB"
137.81,138.17,138.191,138.534,105P05851,1.05,1.02,0.36,15_C,15,"San Francisco, CA to Port of LA/LB"
138.17,145.77,138.534,145.858,105+05851,1.04,1.01,7.57,15_C,15,"San Francisco, CA to Port of LA/LB"
145.77,146.26,145.858,146.063,105P05850,1.06,1.02,0.48,15_C,15,"San Francisco, CA to Port of LA/LB"
146.26,146.45,146.063,146.252,105+05850,1.08,1.03,0.19,15_C,15,"San Francisco, CA to Port of LA/LB"
146.45,146.82,146.252,146.673,105P05849,1.06,1.02,0.37,15_C,15,"San Francisco, CA to Port of LA/LB"
146.82,147.41,146.673,147.42,105+05849,1.07,1.02,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
147.41,147.76,147.42,147.818,105P05848,1.05,1.02,1.35,15_C,15,"San Francisco, CA to Port of LA/LB"
147.76,148.37,147.818,148.529,105N05892,1.34,1.07,0.87,15_C,15,"San Francisco, CA to Port of LA/LB"
148.37,148.6,148.529,148.749,105-05892,1.19,1.05,0.23,15_C,15,"San Francisco, CA to Port of LA/LB"
148.6,148.82,148.749,148.977,105N05893,1.12,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
148.82,148.83,148.977,148.988,105N05893,1.12,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
148.83,149.11,148.988,149.273,105N05893,1.12,1.04,0.51,15_C,15,"San Francisco, CA to Port of LA/LB"
149.11,149.82,149.273,149.977,105-05893,1.16,1.05,0.71,15_C,15,"San Francisco, CA to Port of LA/LB"
149.82,150.35,149.977,150.569,105N05894,1.12,1.06,0.53,15_C,15,"San Francisco, CA to Port of LA/LB"
150.35,150.84,150.569,151.024,105-05894,1.18,1.07,0.5,15_C,15,"San Francisco, CA to Port of LA/LB"
150.84,151.05,151.024,151.214,105N05895,1.2,1.08,0.62,15_C,15,"San Francisco, CA to Port of LA/LB"
151.05,151.06,151.214,151.244,105N05895,1.2,1.08,0.62,15_C,15,"San Francisco, CA to Port of LA/LB"
151.06,151.46,151.244,151.65,105N05895,1.2,1.08,0.62,15_C,15,"San Francisco, CA to Port of LA/LB"
151.46,151.77,151.65,151.96,105-05895,2.43,1.12,0.31,15_C,15,"San Francisco, CA to Port of LA/LB"
151.77,152.46,151.96,152.656,105N05896,1.3,1.08,0.7,15_C,15,"San Francisco, CA to Port of LA/LB"
152.46,152.81,152.656,152.993,105-05896,1.2,1.06,0.35,15_C,15,"San Francisco, CA to Port of LA/LB"
152.81,153.03,152.993,153.223,105N05897,1.18,1.07,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
153.03,153.04,153.223,153.222,105N07609,3.5,1.65,0.15,15_C,15,"San Francisco, CA to Port of LA/LB"
153.04,153.06,153.222,153.242,105N07609,3.5,1.65,0.15,15_C,15,"San Francisco, CA to Port of LA/LB"
153.06,154.01,153.242,154.185,105-08440,2.12,1.55,0.94,15_C,15,"San Francisco, CA to Port of LA/LB"
154.01,155.01,154.185,155.184,105-08439,2.23,1.5,1,15_C,15,"San Francisco, CA to Port of LA/LB"
155.01,155.02,155.184,155.175,105N18481,4,1.5,0.01,15_C,15,"San Francisco, CA to Port of LA/LB"
155.02,155.03,155.175,155.185,105P08439,2.9,1.74,0.01,15_C,15,"San Francisco, CA to Port of LA/LB"
155.03,161.09,155.185,161.19,105+08439,3.09,1.46,6.01,15_C,15,"San Francisco, CA to Port of LA/LB"
161.09,161.1,161.19,161.176,105P07608,4.77,1.52,0.01,15_C,15,"San Francisco, CA to Port of LA/LB"
161.1,161.11,161.176,161.186,105P07606,4.26,1.58,0.01,15_C,15,"San Francisco, CA to Port of LA/LB"
161.11,161.89,161.186,161.982,105+07606,1.92,1.47,0.79,15_C,15,"San Francisco, CA to Port of LA/LB"
161.89,161.97,161.982,162.066,105P07605,1.82,1.3,0.13,15_C,15,"San Francisco, CA to Port of LA/LB"
161.97,161.98,162.066,162.068,105+05841,1.05,1.03,0.58,15_C,15,"San Francisco, CA to Port of LA/LB"
161.98,162.17,162.068,162.285,105P05840,1.05,1.03,0.18,15_C,15,"San Francisco, CA to Port of LA/LB"
162.17,162.72,162.285,162.806,105+05840,1.07,1.03,0.54,15_C,15,"San Francisco, CA to Port of LA/LB"
162.72,163.22,162.806,163.303,105P05839,1.06,1.03,0.5,15_C,15,"San Francisco, CA to Port of LA/LB"
163.22,163.9,163.303,163.971,105+05839,1.14,1.04,0.67,15_C,15,"San Francisco, CA to Port of LA/LB"
163.9,164.05,163.971,164.116,105P05838,1.08,1.03,0.15,15_C,15,"San Francisco, CA to Port of LA/LB"
164.05,165.92,164.116,165.973,105+05838,1.07,1.02,1.86,15_C,15,"San Francisco, CA to Port of LA/LB"
165.92,166.14,165.973,166.199,105P05836,1.04,1.02,0.21,15_C,15,"San Francisco, CA to Port of LA/LB"
166.14,168.05,166.199,168.08,105+05836,1.04,1.02,1.9,15_C,15,"San Francisco, CA to Port of LA/LB"
168.05,168.34,168.08,168.365,105P05835,1.1,1.03,0.29,15_C,15,"San Francisco, CA to Port of LA/LB"
168.34,168.99,168.365,168.957,105+05835,1.29,1.05,0.64,15_C,15,"San Francisco, CA to Port of LA/LB"
168.99,169.43,168.957,169.431,105P05834,1.47,1.07,0.44,15_C,15,"San Francisco, CA to Port of LA/LB"
169.43,172.15,169.431,172.156,105+05834,1.07,1.02,2.71,15_C,15,"San Francisco, CA to Port of LA/LB"
172.15,172.41,172.156,172.388,105P05833,1.04,1.02,0.26,15_C,15,"San Francisco, CA to Port of LA/LB"
172.41,173.18,172.388,173.155,105+05833,1.06,1.02,0.76,15_C,15,"San Francisco, CA to Port of LA/LB"
173.18,173.46,173.155,173.433,105P05832,1.04,1.02,0.28,15_C,15,"San Francisco, CA to Port of LA/LB"
